id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,winningGoalie.lastName.de,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,tricode_winteam
2015020496,20152016,2,2015-12-20,False,2015-12-21T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8475852.0,8474679.0,,,,,,,,,,,,,,,,,,DET
2015020498,20152016,2,2015-12-20,False,2015-12-21T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,16,Blackhawks,Chicago,de Chicago,CHI,4,4,OT,3,OT,8470645.0,8473604.0,,,,,,,,,,,,,,,,,,CHI
2015020501,20152016,2,2015-12-21,False,2015-12-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8476899.0,8473548.0,,,,,,,,,,,,,,,,,,PIT
2015020500,20152016,2,2015-12-21,False,2015-12-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8473461.0,8478563.0,,,,,,,,,,,,,,,,,,PHI
2015020502,20152016,2,2015-12-21,False,2015-12-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8475831.0,8466251.0,,,,,,,,,,,,,,,,,,WSH
2015020499,20152016,2,2015-12-21,False,2015-12-22T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8470860.0,8475754.0,,,,,,,,,,,,,,,,,,NYI
2015020503,20152016,2,2015-12-21,False,2015-12-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,8474600.0,,,,,,,,,,,,,,,,,,NSH
2015020504,20152016,2,2015-12-21,False,2015-12-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,6,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8474550.0,8474849.0,,,,,,,,,,,,,,,,,,DAL
2015020505,20152016,2,2015-12-21,False,2015-12-22T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,7,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8473541.0,8475098.0,,,,,,,,,,,,,,,,,,TOR
2015020506,20152016,2,2015-12-21,False,2015-12-22T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475660.0,8473962.0,,,,,,,,,,,,,,,,,,EDM
2015020508,20152016,2,2015-12-22,False,2015-12-23T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,Rangers,New York,de New York,NYR,3,4,OT,3,OT,8468685.0,8475692.0,,,,,,,,,,,,,,,,,,NYR
2015020507,20152016,2,2015-12-22,False,2015-12-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,6,Bruins,Boston,de Boston,BOS,0,3,REG,3,REG,8474596.0,8475765.0,,,,,,,,,,,,,,,,,,STL
2015020511,20152016,2,2015-12-22,False,2015-12-23T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,13,Panthers,Florida,de la Floride,FLA,2,5,SO,3,SO,8466141.0,,,Sénateurs,,,,,,,,,,,,,,,,FLA
2015020510,20152016,2,2015-12-22,False,2015-12-23T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8474593.0,8467875.0,Markström,,,,,,,,,,,,,,,,,VAN
2015020509,20152016,2,2015-12-22,False,2015-12-23T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8471239.0,8478566.0,,,,,,,,,,,,,,,,,,NJD
2015020512,20152016,2,2015-12-22,False,2015-12-23T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8475311.0,8475745.0,,,,,,,,,,,,,,,,,,MIN
2015020513,20152016,2,2015-12-22,False,2015-12-23T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,0,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8474550.0,8469455.0,,,,,,,,,,,,,,,,,,DAL
2015020514,20152016,2,2015-12-22,False,2015-12-23T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8471403.0,8474577.0,,,,,,,,,,,,,,,,,,CGY
2015020515,20152016,2,2015-12-22,False,2015-12-23T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8475839.0,8476473.0,,,,,,,,,,,,,,,,,,ARI
2015020516,20152016,2,2015-12-22,False,2015-12-23T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8474889.0,8470794.0,,,,,,,,,,,,,,,,,,SJS
2015020519,20152016,2,2015-12-26,False,2015-12-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8474651.0,8474291.0,,,,,,,,,,,,,,,,,,WSH
2015020517,20152016,2,2015-12-26,False,2015-12-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,6,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8473434.0,8473465.0,,,,,,,,,,,,,,,,,,BUF
2015020520,20152016,2,2015-12-26,False,2015-12-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8470320.0,8475753.0,,,,,,,,,,,,,,,,,,CAR
2015020518,20152016,2,2015-12-26,False,2015-12-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8471750.0,8474564.0,,,,,,,,,,,,,,,,,,TBL
2015020523,20152016,2,2015-12-26,False,2015-12-27T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,30,Wild,Minnesota,du Minnesota,MIN,1,3,REG,3,REG,8476899.0,8470611.0,,,,,,,,,,,,,,,,,,PIT
2015020521,20152016,2,2015-12-26,False,2015-12-27T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,19,Blues,St. Louis,de St. Louis,STL,3,5,SO,3,SO,8474596.0,,,,,,,,,,,,,,,,,,,STL
2015020522,20152016,2,2015-12-26,False,2015-12-27T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8475852.0,8476822.0,,,,,,,,,,,,,,,,,,DET
2015020524,20152016,2,2015-12-26,False,2015-12-27T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,53,Coyotes,Arizona,de l'Arizona,ARI,3,4,OT,3,OT,8471734.0,8471685.0,,,,,,,,,,,,,,,,,,LAK
2015020525,20152016,2,2015-12-26,False,2015-12-27T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,23,Canucks,Vancouver,de Vancouver,VAN,2,4,OT,3,OT,8474593.0,8471498.0,Markström,,,,,,,,,,,,,,,,,VAN
2015020526,20152016,2,2015-12-27,False,2015-12-27T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8467950.0,8476459.0,,,Sénateurs,,,,,,,,,,,,,,,OTT
2015020529,20152016,2,2015-12-27,False,2015-12-27T23:00:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,0,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8470140.0,8469544.0,,,,,,,,,,,,,,,,,,DAL
2015020527,20152016,2,2015-12-27,False,2015-12-27T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8466141.0,8477493.0,,,,,,,,,,,,,,,,,,FLA
2015020528,20152016,2,2015-12-27,False,2015-12-27T23:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,2,Islanders,New York,de New York,NYI,1,3,REG,3,REG,8473541.0,8473546.0,,,,,,,,,,,,,,,,,,TOR
2015020530,20152016,2,2015-12-27,False,2015-12-28T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8475663.0,8476437.0,,,,,,,,,,,,,,,,,,CAR
2015020532,20152016,2,2015-12-27,False,2015-12-28T01:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,21,Avalanche,Colorado,du Colorado,COL,1,4,OT,3,OT,8474765.0,8474571.0,Lindbäck,,,,,,,,,,,,,,,,,ARI
2015020533,20152016,2,2015-12-27,False,2015-12-28T01:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8476434.0,8470621.0,,,,,,,,,,,,,,,,,,ANA
2015020531,20152016,2,2015-12-27,False,2015-12-28T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,REG,3,REG,8476945.0,8473412.0,,,,,,,,,,,,,,,,,,WPG
2015020534,20152016,2,2015-12-27,False,2015-12-28T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8471403.0,8476346.0,,,,,,,,,,,,,,,,,,CGY
2015020535,20152016,2,2015-12-28,False,2015-12-29T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,WSH
2015020536,20152016,2,2015-12-28,False,2015-12-29T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,5,SO,3,SO,8477237.0,,,,,,,,,,,,,,,,,,,MTL
2015020537,20152016,2,2015-12-28,False,2015-12-29T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,3,Rangers,New York,de New York,NYR,3,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,8475176.0,,,,,,,,,,,,,,,,,,NSH
2015020538,20152016,2,2015-12-28,False,2015-12-29T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8471227.0,8469459.0,,,,,,,,,,,,,,,,,,MIN
2015020539,20152016,2,2015-12-28,False,2015-12-29T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,23,Canucks,Vancouver,de Vancouver,VAN,0,3,REG,3,REG,8471734.0,8475726.0,,,,,,,,,,,,,,,,,,LAK
2015020540,20152016,2,2015-12-28,False,2015-12-29T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,6,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8475717.0,8471260.0,,,,,,,,,,,,,,,,,,COL
2015020544,20152016,2,2015-12-29,False,2015-12-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,29,Blue Jackets,Columbus,de Columbus,CBJ,6,3,REG,3,REG,8470147.0,8476438.0,,,,,,,,,,,,,,,,,,CBJ
2015020542,20152016,2,2015-12-29,False,2015-12-30T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,2,Islanders,New York,de New York,NYI,6,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8471306.0,8473579.0,,,,,,,,,,,,,,,,,,NYI
2015020541,20152016,2,2015-12-29,False,2015-12-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,6,Bruins,Boston,de Boston,BOS,7,3,REG,3,REG,8471695.0,8470638.0,,Sénateurs,,,,,,,,,,,,,,,,BOS
2015020543,20152016,2,2015-12-29,False,2015-12-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8476234.0,8473673.0,,,,,,,,,,,,,,,,,,NJD
2015020545,20152016,2,2015-12-29,False,2015-12-30T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8466141.0,8448208.0,,,,,,,,,,,,,,,,,,FLA
2015020546,20152016,2,2015-12-29,False,2015-12-30T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,19,Blues,St. Louis,de St. Louis,STL,4,4,OT,3,OT,8474596.0,8470257.0,,,,,,,,,,,,,,,,,,STL
2015020547,20152016,2,2015-12-29,False,2015-12-30T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8476945.0,8471217.0,,,,,,,,,,,,,,,,,,WPG
2015020548,20152016,2,2015-12-29,False,2015-12-30T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,20,Flames,Calgary,de Calgary,CGY,0,3,REG,3,REG,8476434.0,8467423.0,,,,,,,,,,,,,,,,,,ANA
2015020549,20152016,2,2015-12-29,False,2015-12-30T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8471734.0,8475726.0,,,,,,,,,,,,,,,,,,LAK
2015020550,20152016,2,2015-12-29,False,2015-12-30T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,7,53,Coyotes,Arizona,de l'Arizona,ARI,5,3,REG,3,REG,8470645.0,8471956.0,,,,,,,,,,,,,,,,,,CHI
2015020552,20152016,2,2015-12-30,False,2015-12-31T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,15,Capitals,Washington,de Washington,WSH,5,3,REG,3,REG,8474651.0,8475149.0,,,,,,,,,,,,,,,,,,WSH
2015020551,20152016,2,2015-12-30,False,2015-12-31T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,5,SO,3,SO,8473541.0,,,,,,,,,,,,,,,,,,,TOR
2015020553,20152016,2,2015-12-30,False,2015-12-31T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3,9,Senators,Ottawa,d'Ottawa,OTT,0,3,REG,3,REG,8471239.0,8469500.0,,,Sénateurs,,,,,,,,,,,,,,,NJD
2015020554,20152016,2,2015-12-30,False,2015-12-31T01:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,5,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,3,REG,3,REG,8468685.0,8468575.0,,,,,,,,,,,,,,,,,,NYR
2015020555,20152016,2,2015-12-30,False,2015-12-31T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,28,Sharks,San Jose,de San Jose,SJS,4,3,REG,3,REG,8474889.0,8470794.0,,,,,,,,,,,,,,,,,,SJS
2015020558,20152016,2,2015-12-31,False,2015-12-31T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,REG,3,REG,8475663.0,8475784.0,,,,,,,,,,,,,,,,,,CAR
2015020557,20152016,2,2015-12-31,False,2015-12-31T23:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8473553.0,8471675.0,,,,,,,,,,,,,,,,,,PIT
2015020556,20152016,2,2015-12-31,False,2015-12-31T23:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,2,Islanders,New York,de New York,NYI,2,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8471306.0,8473579.0,,,,,,,,,,,,,,,,,,NYI
2015020559,20152016,2,2015-12-31,False,2016-01-01T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8471227.0,8475287.0,,,,,,,,,,,,,,,,,,MIN
2015020560,20152016,2,2015-12-31,False,2016-01-01T01:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8474152.0,8473604.0,,,,,,,,,,,,,,,,,,CHI
2015020561,20152016,2,2015-12-31,False,2016-01-01T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8474550.0,8477406.0,,,,,,,,,,,,,,,,,,DAL
2015020562,20152016,2,2015-12-31,False,2016-01-01T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8471734.0,8473473.0,,,,,,,,,,,,,,,,,,LAK
2015020563,20152016,2,2015-12-31,False,2016-01-01T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8476434.0,8470612.0,,,,,,,,,,,,,,,,,,ANA
2015020564,20152016,2,2015-12-31,False,2016-01-01T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475839.0,8475171.0,,,,,,,,,,,,,,,,,,ARI
2015020565,20152016,2,2016-01-01,True,2016-01-01T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,5,6,Bruins,Boston,de Boston,BOS,1,3,REG,3,REG,8477237.0,8474038.0,,,,,,,,,,,,,,3.0,Bridgestone NHL Winter Classic,Classique d'hiver NHL,,MTL
2015020566,20152016,2,2016-01-01,False,2016-01-02T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,23,Canucks,Vancouver,de Vancouver,VAN,2,5,SO,3,SO,8474593.0,,Markström,,,,,,,,,,,,,,,,,VAN
2015020567,20152016,2,2016-01-02,False,2016-01-02T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,7,Sabres,Buffalo,de Buffalo,BUF,3,3,REG,3,REG,8475852.0,8475193.0,,,,,,,,,,,,,,,,,,DET
2015020568,20152016,2,2016-01-02,False,2016-01-02T21:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,22,Oilers,Edmonton,d'Edmonton,EDM,4,5,SO,3,SO,8475660.0,,,,,,,,,,,,,,,,,,,EDM
