id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,homeTeam.commonName.fr,awayTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,tricode_winteam
2014020090,20142015,2,2014-10-22,False,2014-10-23T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8469548.0,8476177.0,,,,,,,,,,,,,,,,,PHI
2014020091,20142015,2,2014-10-22,False,2014-10-23T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475681.0,8471348.0,,,,,,,,,,,,,,,,,EDM
2014020092,20142015,2,2014-10-22,False,2014-10-23T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8475883.0,8470616.0,,,,,,,,,,,,,,,,,ANA
2014020093,20142015,2,2014-10-23,False,2014-10-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8473434.0,8473504.0,,,,,,,,,,,,,,,,,NYI
2014020094,20142015,2,2014-10-23,False,2014-10-23T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,17,Red Wings,Detroit,de Detroit,DET,4,4,OT,3,OT,8470657.0,8471716.0,,,,,,,,,,,,,,,,,DET
2014020097,20142015,2,2014-10-23,False,2014-10-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8475311.0,8475745.0,,,,,,,,,,,,,,,,,MIN
2014020095,20142015,2,2014-10-23,False,2014-10-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8468011.0,8474009.0,,,,,,,,,,,,,,,,,VAN
2014020096,20142015,2,2014-10-23,False,2014-10-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8471469.0,8471707.0,,,,,,,,,,,,,,,,,NSH
2014020098,20142015,2,2014-10-23,False,2014-10-24T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,0,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8473972.0,8469770.0,,,,,,,,,,,,,,,,,CGY
2014020100,20142015,2,2014-10-23,False,2014-10-24T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,28,Sharks,San Jose,de San Jose,SJS,4,3,REG,3,REG,8475683.0,8473914.0,,,,,,,,,,,,,,,,,CBJ
2014020099,20142015,2,2014-10-23,False,2014-10-24T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8471734.0,8470604.0,,,,,,,,,,,,,,,,,LAK
2014020101,20142015,2,2014-10-24,False,2014-10-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,1,Devils,New Jersey,du New Jersey,NJD,2,5,SO,3,SO,8470140.0,,,,,,,,,,,,,,,,,,DAL
2014020102,20142015,2,2014-10-24,False,2014-10-25T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8471750.0,8476480.0,,,,,,,,,,,,,,,,,TBL
2014020103,20142015,2,2014-10-24,False,2014-10-25T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,21,Avalanche,Colorado,du Colorado,COL,7,3,REG,3,REG,8473575.0,8464975.0,,,,,,,,,,,,,,,,,COL
2014020104,20142015,2,2014-10-24,False,2014-10-25T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,22,Oilers,Edmonton,d'Edmonton,EDM,6,3,REG,3,REG,8475681.0,8477934.0,,,,,,,,,,,,,,,,,EDM
2014020105,20142015,2,2014-10-24,False,2014-10-25T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8476434.0,8475222.0,,,,,,,,,,,,,,,,,ANA
2014020106,20142015,2,2014-10-25,False,2014-10-25T20:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,28,Sharks,San Jose,de San Jose,SJS,1,3,REG,3,REG,8473607.0,8475235.0,,,,,,,,,,,,,,,,,BUF
2014020108,20142015,2,2014-10-25,False,2014-10-25T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,3,Rangers,New York,de New York,NYR,1,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679.0,8474189.0,,,,,,,,,,,,,,,,,MTL
2014020110,20142015,2,2014-10-25,False,2014-10-25T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,2,Islanders,New York,de New York,NYI,7,3,REG,3,REG,8473434.0,8470144.0,,,,,,,,,,,,,,,,,NYI
2014020107,20142015,2,2014-10-25,False,2014-10-25T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8471695.0,8471276.0,,,,,,,,,,,,,,,,,BOS
2014020109,20142015,2,2014-10-25,False,2014-10-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3,9,Senators,Ottawa,d'Ottawa,OTT,2,4,OT,3,OT,8471239.0,8448208.0,Sénateurs,,,,,,,,,,,,,,,,NJD
2014020111,20142015,2,2014-10-25,False,2014-10-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8469548.0,8475170.0,,,,,,,,,,,,,,,,,PHI
2014020112,20142015,2,2014-10-25,False,2014-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8470880.0,8476436.0,,,,,,,,,,,,,,,,,STL
2014020114,20142015,2,2014-10-25,False,2014-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,30,Wild,Minnesota,du Minnesota,MIN,7,3,REG,3,REG,8475311.0,8475287.0,,,,,,,,,,,,,,,,,MIN
2014020113,20142015,2,2014-10-25,False,2014-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,18,Predators,Nashville,de Nashville,NSH,0,3,REG,3,REG,8470594.0,8471675.0,,,,,,,,,,,,,,,,,PIT
2014020115,20142015,2,2014-10-25,False,2014-10-26T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,53,Coyotes,Arizona,de l'Arizona,ARI,2,4,OT,3,OT,8469608.0,8475171.0,,,,,,,,,,,,,,,,,ARI
2014020116,20142015,2,2014-10-25,False,2014-10-26T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8474651.0,8468208.0,,,,,,,,,,,,,,,,,WSH
2014020117,20142015,2,2014-10-26,False,2014-10-26T19:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,52,Jets,Winnipeg,de Winnipeg,WPG,2,4,OT,3,OT,8471715.0,8473412.0,,,,,,,,,,,,,,,,,WPG
2014020118,20142015,2,2014-10-26,False,2014-10-26T20:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,8474100.0,,,,,,,,,,,,,,,,,LAK
2014020119,20142015,2,2014-10-26,False,2014-10-26T23:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8474152.0,8470607.0,,Sénateurs,,,,,,,,,,,,,,,CHI
2014020120,20142015,2,2014-10-26,False,2014-10-27T00:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,24,Ducks,Anaheim,d'Anaheim,ANA,1,3,REG,3,REG,8474550.0,8470794.0,,,,,,,,,,,,,,,,,SJS
2014020121,20142015,2,2014-10-26,False,2014-10-27T01:30:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8468011.0,8474579.0,,,,,,,,,,,,,,,,,VAN
2014020122,20142015,2,2014-10-27,False,2014-10-27T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8468685.0,8475692.0,,,,,,,,,,,,,,,,,NYR
2014020123,20142015,2,2014-10-27,False,2014-10-28T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,0,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475681.0,8471678.0,,,,,,,,,,,,,,,,,EDM
2014020128,20142015,2,2014-10-28,False,2014-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,5,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8475215.0,8474578.0,,Sénateurs,,,,,,,,,,,,,,,OTT
2014020125,20142015,2,2014-10-28,False,2014-10-28T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8471715.0,8471217.0,,,,,,,,,,,,,,,,,WPG
2014020126,20142015,2,2014-10-28,False,2014-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,4,Flyers,Philadelphia,de Philadelphie,PHI,3,4,OT,3,OT,8469548.0,8475170.0,,,,,,,,,,,,,,,,,PHI
2014020124,20142015,2,2014-10-28,False,2014-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8473404.0,8474618.0,,,,,,,,,,,,,,,,,MIN
2014020127,20142015,2,2014-10-28,False,2014-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,8,3,REG,3,REG,8470594.0,8465166.0,,,,,,,,,,,,,,,,,PIT
2014020129,20142015,2,2014-10-28,False,2014-10-28T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8473541.0,8475098.0,,,,,,,,,,,,,,,,,TOR
2014020130,20142015,2,2014-10-28,False,2014-10-28T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,7,3,REG,3,REG,8471750.0,8470619.0,,,,,,,,,,,,,,,,,TBL
2014020131,20142015,2,2014-10-28,False,2014-10-29T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,16,Blackhawks,Chicago,de Chicago,CHI,0,3,REG,3,REG,8476434.0,8475758.0,,,,,,,,,,,,,,,,,ANA
2014020132,20142015,2,2014-10-28,False,2014-10-29T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,25,Stars,Dallas,de Dallas,DAL,3,4,OT,3,OT,8470880.0,8475765.0,,,,,,,,,,,,,,,,,STL
2014020133,20142015,2,2014-10-28,False,2014-10-29T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,21,Avalanche,Colorado,du Colorado,COL,2,5,SO,3,SO,8474550.0,,,,,,,,,,,,,,,,,,SJS
2014020134,20142015,2,2014-10-28,False,2014-10-29T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,20,Flames,Calgary,de Calgary,CGY,1,5,SO,3,SO,8471679.0,,,,,,,,,,,,,,,,,,MTL
2014020135,20142015,2,2014-10-28,False,2014-10-29T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8468011.0,8475223.0,,,,,,,,,,,,,,,,,VAN
2014020136,20142015,2,2014-10-29,False,2014-10-29T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,15,Capitals,Washington,de Washington,WSH,2,3,REG,3,REG,8470657.0,8471716.0,,,,,,,,,,,,,,,,,DET
2014020137,20142015,2,2014-10-29,False,2014-10-30T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8471469.0,8475192.0,,,,,,,,,,,,,,,,,NSH
2014020140,20142015,2,2014-10-30,False,2014-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8470594.0,8470543.0,,,,,,,,,,,,,,,,,PIT
2014020139,20142015,2,2014-10-30,False,2014-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,1,Devils,New Jersey,du New Jersey,NJD,2,5,SO,3,SO,8471239.0,,,,,,,,,,,,,,,,,,NJD
2014020138,20142015,2,2014-10-30,False,2014-10-30T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,7,Sabres,Buffalo,de Buffalo,BUF,2,4,OT,3,OT,8476844.0,8473419.0,,,,,,,,,,,,,,,,,BOS
2014020142,20142015,2,2014-10-30,False,2014-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8471750.0,8474520.0,,,,,,,,,,,,,,,,,TBL
2014020141,20142015,2,2014-10-30,False,2014-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,9,Senators,Ottawa,d'Ottawa,OTT,4,5,SO,3,SO,8474152.0,,Sénateurs,,,,,,,,,,,,,,,,CHI
2014020143,20142015,2,2014-10-30,False,2014-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,13,Panthers,Florida,de la Floride,FLA,2,3,REG,3,REG,8466141.0,8470105.0,,,,,,,,,,,,,,,,,FLA
2014020144,20142015,2,2014-10-30,False,2014-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,0,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8474596.0,8470257.0,,,,,,,,,,,,,,,,,STL
2014020145,20142015,2,2014-10-30,False,2014-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,30,Wild,Minnesota,du Minnesota,MIN,4,5,SO,3,SO,8475311.0,,,,,,,,,,,,,,,,,,MIN
2014020146,20142015,2,2014-10-30,False,2014-10-31T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,2,Islanders,New York,de New York,NYI,0,21,Avalanche,Colorado,du Colorado,COL,5,3,REG,3,REG,8473575.0,8471657.0,,,,,,,,,,,,,,,,,COL
2014020147,20142015,2,2014-10-30,False,2014-10-31T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,23,Canucks,Vancouver,de Vancouver,VAN,3,4,OT,3,OT,8468011.0,8467875.0,,,,,,,,,,,,,,,,,VAN
2014020148,20142015,2,2014-10-31,False,2014-10-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8473541.0,8470920.0,,,,,,,,,,,,,,,,,TOR
2014020149,20142015,2,2014-10-31,False,2014-10-31T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8470657.0,8474679.0,,,,,,,,,,,,,,,,,DET
2014020150,20142015,2,2014-10-31,False,2014-11-01T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,25,Stars,Dallas,de Dallas,DAL,1,4,OT,3,OT,8475883.0,8470775.0,,,,,,,,,,,,,,,,,ANA
2014020151,20142015,2,2014-10-31,False,2014-11-01T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8473972.0,8476346.0,,,,,,,,,,,,,,,,,CGY
2014020156,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,13,Panthers,Florida,de la Floride,FLA,2,3,REG,3,REG,8466141.0,8477932.0,,,,,,,,,,,,,,,,,FLA
2014020155,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8471750.0,8474520.0,,,,,,,,,,,,,,,,,TBL
2014020157,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8471239.0,8476457.0,,,,,,,,,,,,,,,,,NJD
2014020154,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8473503.0,8475180.0,,,,,,,,,,,,,,,,,TOR
2014020158,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,Rangers,New York,de New York,NYR,0,5,SO,3,SO,8471715.0,,,,,,,,,,,,,,,,,,WPG
2014020159,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8470594.0,8470543.0,,,,,,,,,,,,,,,,,PIT
2014020153,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8471695.0,8475671.0,,Sénateurs,,,,,,,,,,,,,,,BOS
2014020160,20142015,2,2014-11-01,False,2014-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8470320.0,8477496.0,,,,,,,,,,,,,,,,,CAR
2014020161,20142015,2,2014-11-01,False,2014-11-02T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,19,Blues,St. Louis,de St. Louis,STL,3,5,SO,3,SO,8470880.0,,,,,,,,,,,,,,,,,,STL
2014020162,20142015,2,2014-11-01,False,2014-11-02T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8475311.0,8476856.0,,,,,,,,,,,,,,,,,MIN
2014020163,20142015,2,2014-11-01,False,2014-11-02T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8468011.0,8473432.0,,,,,,,,,,,,,,,,,VAN
2014020152,20142015,2,2014-11-01,False,2014-11-02T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,2,Islanders,New York,de New York,NYI,1,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8474550.0,8474053.0,,,,,,,,,,,,,,,,,SJS
2014020164,20142015,2,2014-11-02,False,2014-11-02T22:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,7,Sabres,Buffalo,de Buffalo,BUF,3,5,SO,3,SO,8473607.0,,,,,,,,,,,,,,,,,,BUF
2014020165,20142015,2,2014-11-02,False,2014-11-02T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8470320.0,8477496.0,,,,,,,,,,,,,,,,,CAR
2014020166,20142015,2,2014-11-02,False,2014-11-03T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,20,Flames,Calgary,de Calgary,CGY,6,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8473972.0,8471185.0,,,,,,,,,,,,,,,,,CGY
2014020167,20142015,2,2014-11-02,False,2014-11-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,6,15,Capitals,Washington,de Washington,WSH,5,3,REG,3,REG,8471227.0,8476356.0,,,,,,,,,,,,,,,,,ARI
2014020168,20142015,2,2014-11-02,False,2014-11-03T01:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8467391.0,8475764.0,,,,,,,,,,,,,,,,,ANA
2014020169,20142015,2,2014-11-02,False,2014-11-03T02:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,16,Blackhawks,Chicago,de Chicago,CHI,0,3,REG,3,REG,8474636.0,8473564.0,,,,,,,,,,,,,,,,,WPG
2014020170,20142015,2,2014-11-02,False,2014-11-03T02:30:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8471469.0,8476887.0,,,,,,,,,,,,,,,,,NSH
2014020171,20142015,2,2014-11-03,False,2014-11-04T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,3,Rangers,New York,de New York,NYR,3,5,SO,3,SO,8470880.0,,,,,,,,,,,,,,,,,,STL
2014020172,20142015,2,2014-11-04,False,2014-11-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,6,Bruins,Boston,de Boston,BOS,2,4,OT,3,OT,8471695.0,8473419.0,,,,,,,,,,,,,,,,,BOS
2014020174,20142015,2,2014-11-04,False,2014-11-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8473461.0,8474161.0,,,,,,,,,,,,,,,,,PHI
2014020176,20142015,2,2014-11-04,False,2014-11-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8470320.0,8475753.0,,,,,,,,,,,,,,,,,CAR
2014020175,20142015,2,2014-11-04,False,2014-11-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,15,Capitals,Washington,de Washington,WSH,3,4,OT,3,OT,8473972.0,8477497.0,,,,,,,,,,,,,,,,,CGY
2014020177,20142015,2,2014-11-04,False,2014-11-05T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8470645.0,8473604.0,,,,,,,,,,,,,,,,,CHI
2014020173,20142015,2,2014-11-04,False,2014-11-05T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,1,Devils,New Jersey,du New Jersey,NJD,0,3,REG,3,REG,8474596.0,8475765.0,,,,,,,,,,,,,,,,,STL
2014020178,20142015,2,2014-11-04,False,2014-11-05T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8467950.0,8474605.0,Sénateurs,,,,,,,,,,,,,,,,OTT
