tricode_home,tricode_away,geometry_home,geometry_away,geo_distance_haversine,geo_distance_ellipsoidal
CBJ,VAN,"{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}","{""type"":""Point"",""coordinates"":[-123.1089713,49.2779028]}",3294147.007000731,3302165.0743322684
CBJ,VGK,"{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}","{""type"":""Point"",""coordinates"":[-115.178726,36.102982]}",2834614.6231129025,2841128.566607537
CBJ,WPG,"{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}","{""type"":""Point"",""coordinates"":[-97.1438596,49.8925472]}",1562267.4257487878,1564000.1819039918
CBJ,WSH,"{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}","{""type"":""Point"",""coordinates"":[-77.0209613,38.8980959]}",527528.3338161455,528726.1673822213
CGY,ANA,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-117.8765602,33.8077881]}",1940795.3334701858,1939010.2909389443
CGY,BOS,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-71.062630,42.366291]}",3363853.5923176217,3372707.5769498795
CGY,BUF,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-78.8767782,42.8752636]}",2788651.325306536,2795835.9132828377
CGY,CAR,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-78.721825,35.8033116]}",3272693.599897458,3278400.8866847963
CGY,CBJ,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}",2687050.180139115,2692766.087933295
CGY,CHI,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}",2245750.763297037,2250742.1622506664
CGY,COL,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}",1437842.4020905686,1438258.2775025025
CGY,DAL,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}",2467043.1345063364,2467285.0414387174
CGY,DET,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}",2530799.808975719,2536950.3552013305
CGY,EDM,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-113.498871,53.546932]}",281492.0720169269,281702.01986816357
CGY,FLA,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-80.325448,26.158384]}",3968320.173381638,3970038.3711335217
CGY,LAK,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-118.2671898,34.0430921]}",1920243.677435844,1918557.5670567984
CGY,MIN,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-93.1010033,44.9448248]}",1692318.5010119807,1696530.4551478077
CGY,MTL,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-73.569916,45.496082]}",3018963.2503385786,3027607.817481378
CGY,NJD,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-74.171085,40.733559]}",3245412.664014619,3253319.2998251137
CGY,NSH,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-86.779060,36.159229]}",2723125.651788309,2726953.2189716566
CGY,NYI,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-73.7258661,40.7117152]}",3277801.6727265427,3285804.965118393
CGY,NYR,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-73.9935459,40.7505474]}",3256720.07433238,3264669.7713086554
CGY,OTT,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-75.9269821,45.2968824]}",2864353.960446888,2872469.034900474
CGY,PHI,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-75.172001,39.901177]}",3228792.9024715596,3236318.035195702
CGY,PIT,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-79.988795,40.439642]}",2861348.4886134313,2867868.0512734177
CGY,SEA,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-122.3537822,47.6221615]}",710866.1598563078,712455.6646576243
CGY,SJS,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-121.9012924,37.3327377]}",1645220.5124292618,1644859.7566774806
CGY,STL,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-90.2026731,38.6268312]}",2315354.616525038,2319011.93397212
CGY,TOR,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-79.37896,43.64344]}",2710166.9065423966,2717341.98723273
CGY,TBL,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-82.4518213,27.9427281]}",3683213.2631281773,3685164.27942812
CGY,UTA,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-111.9008887,40.7682775]}",1153871.022747176,1153475.458287969
CGY,VAN,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-123.1089713,49.2779028]}",673778.4677811422,675710.9073702578
CGY,VGK,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-115.178726,36.102982]}",1663132.9109303483,1661793.4156683844
CGY,WPG,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-97.1438596,49.8925472]}",1200803.6966221537,1204512.3862643472
CGY,WSH,"{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}","{""type"":""Point"",""coordinates"":[-77.0209613,38.8980959]}",3167449.2341298354,3174340.132646403
CHI,ANA,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-117.8765602,33.8077881]}",2782808.503232089,2788223.266451946
CHI,BOS,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-71.062630,42.366291]}",1368909.7459125973,1372503.6420717614
CHI,BUF,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-78.8767782,42.8752636]}",730708.378314985,732580.4344273343
CHI,CAR,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-78.721825,35.8033116]}",1027474.6883068144,1028170.4587358733
CHI,CBJ,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}",445998.38915373164,446752.0193114533
CHI,CGY,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}",2245750.763297037,2250742.1622506664
CHI,COL,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}",1475213.948355343,1478835.8884245509
CHI,DAL,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}",1292224.8450157421,1291911.413301097
CHI,DET,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}",384380.6707781508,385366.53993108415
CHI,EDM,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-113.498871,53.546932]}",2306793.436007609,2311372.221053848
CHI,FLA,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-80.325448,26.158384]}",1872977.6565168903,1869546.725549005
CHI,LAK,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-118.2671898,34.0430921]}",2802745.324319746,2808307.754448817
CHI,MIN,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-93.1010033,44.9448248]}",554965.4432821006,555724.8810855428
CHI,MTL,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-73.569916,45.496082]}",1201271.3171588136,1204068.1583010238
CHI,NJD,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-74.171085,40.733559]}",1133891.696179027,1136766.6267332928
CHI,NSH,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-86.779060,36.159229]}",640870.5473274355,639877.5257622465
CHI,NYI,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-73.7258661,40.7117152]}",1171191.9689875983,1174162.2009776596
CHI,NYR,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-73.9935459,40.7505474]}",1148227.3429842412,1151142.1508165551
CHI,OTT,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-75.9269821,45.2968824]}",1018317.5875459949,1020583.7669986555
CHI,PHI,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-75.172001,39.901177]}",1072691.704169461,1075263.3915120368
CHI,PIT,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-79.988795,40.439642]}",662798.6882723261,664357.7581170074
CHI,SEA,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-122.3537822,47.6221615]}",2787028.335612845,2794286.4064342394
CHI,SJS,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-121.9012924,37.3327377]}",2955334.445834777,2962328.5685240217
CHI,STL,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-90.2026731,38.6268312]}",420597.1742559057,420438.6833829274
CHI,TOR,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-79.37896,43.64344]}",704654.43346208,706337.142751772
CHI,TBL,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-82.4518213,27.9427281]}",1620475.1362270042,1617396.1234787889
CHI,UTA,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-111.9008887,40.7682775]}",2020098.3306527557,2025290.235633005
CHI,VAN,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-123.1089713,49.2779028]}",2848400.7862073937,2855676.104660552
CHI,VGK,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-115.178726,36.102982]}",2450608.7284035846,2455924.2167725107
CHI,WPG,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-97.1438596,49.8925472]}",1151766.744295345,1152800.8949276467
CHI,WSH,"{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}","{""type"":""Point"",""coordinates"":[-77.0209613,38.8980959]}",960470.0398614635,962453.4612474224
COL,ANA,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-117.8765602,33.8077881]}",1320927.9202318918,1322573.57875539
COL,BOS,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-71.062630,42.366291]}",2842030.652980239,2849215.3312184047
COL,BUF,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-78.8767782,42.8752636]}",2200899.1933611543,2206376.016892859
COL,CAR,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-78.721825,35.8033116]}",2342728.506700676,2347957.874448185
COL,CBJ,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}",1873350.3391479955,1878031.3068506909
COL,CGY,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}",1437842.4020905686,1438258.2775025025
COL,CHI,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}",1475213.948355343,1478835.8884245509
COL,DAL,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}",1066161.8567768042,1066157.778027475
COL,DET,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}",1858065.3654292757,1862665.5474887316
COL,EDM,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-113.498871,53.546932]}",1662790.9213942043,1663105.612724344
COL,FLA,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-80.325448,26.158384]}",2739763.9378496795,2741625.370650692
COL,LAK,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-118.2671898,34.0430921]}",1336952.8067687252,1338774.6970886749
COL,MIN,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-93.1010033,44.9448248]}",1134677.467490513,1136595.8966024774
COL,MTL,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-73.569916,45.496082]}",2632181.435819069,2638612.603786573
COL,NJD,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-74.171085,40.733559]}",2606192.5758968927,2612745.2927289633
COL,NSH,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-86.779060,36.159229]}",1644130.5156246522,1647654.9400094517
COL,NYI,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-73.7258661,40.7117152]}",2643690.6940907333,2650337.2606562036
COL,NYR,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-73.9935459,40.7505474]}",2620756.2606677543,2627346.4405005802
COL,OTT,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-75.9269821,45.2968824]}",2447131.839118752,2453054.460420885
COL,PHI,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-75.172001,39.901177]}",2535997.1775129526,2542329.663413454
COL,PIT,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-79.988795,40.439642]}",2122448.597677367,2127771.1896965625
COL,SEA,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-122.3537822,47.6221615]}",1641148.5131702467,1643968.9208215151
COL,SJS,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-121.9012924,37.3327377]}",1491279.225013818,1494694.3702138544
COL,STL,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-90.2026731,38.6268312]}",1280583.8942248044,1283686.016947011
COL,TOR,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-79.37896,43.64344]}",2162390.3575482504,2167698.6531766197
COL,TBL,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-82.4518213,27.9427281]}",2451289.942813741,2453337.457395117
COL,UTA,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-111.9008887,40.7682775]}",595646.1678616456,597064.2843477896
COL,VAN,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-123.1089713,49.2779028]}",1776454.5131843898,1779207.2183023863
COL,VGK,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-115.178726,36.102982]}",979100.7267406518,980737.707387252
COL,WPG,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-97.1438596,49.8925472]}",1285570.107546331,1285801.403074455
COL,WSH,"{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}","{""type"":""Point"",""coordinates"":[-77.0209613,38.8980959]}",2399441.2257922096,2405348.836711239
DAL,ANA,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-117.8765602,33.8077881]}",1957735.8793142338,1961878.5094282697
DAL,BOS,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-71.062630,42.366291]}",2493227.2957902104,2497209.7560888124
DAL,BUF,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-78.8767782,42.8752636]}",1926737.5919943254,1928593.1080776057
DAL,CAR,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-78.721825,35.8033116]}",1692451.266140233,1695846.7717890982
DAL,CBJ,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}",1468509.1873641196,1469999.626383707
DAL,CGY,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}",2467043.1345063364,2467285.0414387174
DAL,CHI,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}",1292224.8450157421,1291911.413301097
DAL,COL,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}",1066161.8567768042,1066157.778027475
DAL,DET,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}",1607940.316840528,1608787.8996221072
DAL,EDM,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-113.498871,53.546932]}",2660679.9246106218,2660669.753309602
DAL,FLA,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-80.325448,26.158384]}",1755130.176697234,1756949.5347885485
DAL,LAK,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-118.2671898,34.0430921]}",1992708.5714587045,1996923.484058526
DAL,MIN,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-93.1010033,44.9448248]}",1388731.7832253575,1386769.5502246195
DAL,MTL,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-73.569916,45.496082]}",2437525.9729295177,2440201.5276021925
DAL,NJD,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-74.171085,40.733559]}",2193341.3570664246,2196900.285138016
DAL,NSH,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-86.779060,36.159229]}",992251.6207120577,993785.195729921
DAL,NYI,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-73.7258661,40.7117152]}",2228691.9308971567,2232363.6514357007
DAL,NYR,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-73.9935459,40.7505474]}",2208222.378173201,2211821.006959276
DAL,OTT,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-75.9269821,45.2968824]}",2265762.8945816327,2267855.640089291
DAL,PHI,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-75.172001,39.901177]}",2086254.6303382164,2089744.3181895965
DAL,PIT,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-79.988795,40.439642]}",1721278.747565838,1723443.2404170805
DAL,SEA,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-122.3537822,47.6221615]}",2703657.085985681,2706512.8187713665
DAL,SJS,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-121.9012924,37.3327377]}",2331500.9545765086,2336201.913341983
DAL,STL,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-90.2026731,38.6268312]}",881018.9935537163,880896.7044334967
DAL,TOR,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-79.37896,43.64344]}",1936156.20646873,1937692.1414263917
DAL,TBL,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-82.4518213,27.9427281]}",1477607.4511557426,1479548.7952300021
DAL,UTA,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-111.9008887,40.7682775]}",1606770.7302622062,1608393.7812502536
DAL,VAN,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-123.1089713,49.2779028]}",2842412.9278515913,2845170.6472016987
DAL,VGK,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-115.178726,36.102982]}",1721327.6940889563,1724744.3757562842
DAL,WPG,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-97.1438596,49.8925472]}",1901882.0572598784,1899603.7062611168
DAL,WSH,"{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}","{""type"":""Point"",""coordinates"":[-77.0209613,38.8980959]}",1903748.6173268137,1907002.6364321797
DET,ANA,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-117.8765602,33.8077881]}",3167183.182628894,3173582.1144411853
DET,BOS,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-71.062630,42.366291]}",984679.6693715076,987283.7424930321
DET,BUF,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-78.8767782,42.8752636]}",347069.6271489189,347955.6441287714
DET,CAR,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-78.721825,35.8033116]}",817286.3565801238,816671.9427849775
DET,CBJ,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-83.0061557,39.9692284]}",263766.3564381443,263439.2621596134
DET,CGY,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-114.05141,51.03805]}",2530799.808975719,2536950.3552013305
DET,CHI,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-87.674370,41.880692]}",384380.6707781508,385366.53993108415
DET,COL,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-105.0077857,39.74864]}",1858065.3654292757,1862665.5474887316
DET,DAL,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-96.8102,32.7903]}",1607940.316840528,1608787.8996221072
DET,EDM,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-113.498871,53.546932]}",2559415.1004180387,2565163.33405521
DET,FLA,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-80.325448,26.158384]}",1816563.9436927987,1812386.4297569948
DET,LAK,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-118.2671898,34.0430921]}",3187053.2215349544,3193596.0433671107
DET,MIN,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-93.1010033,44.9448248]}",857904.3773395618,859893.6178318821
DET,MTL,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-73.569916,45.496082]}",836143.2660150356,837917.1379953593
DET,NJD,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-74.171085,40.733559]}",760371.4149253682,762187.7411461091
DET,NSH,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-86.779060,36.159229]}",758279.4108670818,757635.575962793
DET,NYI,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-73.7258661,40.7117152]}",797057.0986044374,798971.2786297766
DET,NYR,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-73.9935459,40.7505474]}",774192.5586488576,776051.2919307244
DET,OTT,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-75.9269821,45.2968824]}",659282.1285208212,660508.2909424518
DET,PHI,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-75.172001,39.901177]}",713565.4698778607,715007.677864685
DET,PIT,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-79.988795,40.439642]}",331848.437958208,332197.58492639934
DET,SEA,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-122.3537822,47.6221615]}",3111494.458351311,3119820.4716145624
DET,SJS,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-121.9012924,37.3327377]}",3333610.74374829,3341563.043833975
DET,STL,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-90.2026731,38.6268312]}",731664.704530103,732613.2328567321
DET,TOR,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-79.37896,43.64344]}",332207.4786443113,332871.3414341086
DET,TBL,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-82.4518213,27.9427281]}",1601948.2331336285,1598358.7416134186
DET,UTA,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-111.9008887,40.7682775]}",2395056.610978601,2401229.8208012977
DET,VAN,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-123.1089713,49.2779028]}",3158934.6439100513,3167298.448660468
DET,VGK,"{""type"":""Point"",""coordinates"":[-83.055534,42.341045]}","{""type"":""Point"",""coordinates"":[-115.178726,36.102982]}",2834492.124010187,2840782.430495563
